#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# DWs
secret_religious_society_viet_pagan_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;;;x
secret_chinese_pagan_community;Secret Shenist Community;;;;;;;;;;;;;x
secret_chinese_pagan_community_desc;In secret, Shenist faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_chinese_pagan_reformed_community;Secret Shenist Community;;;;;;;;;;;;;x
secret_chinese_pagan_reformed_community_desc;In secret, Shenist faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_chinese_pagan_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_chinese_pagan_reformed_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_chinese_pagan;Secretly Shenist;;;;;;;;;;;;;x
secretly_chinese_pagan_desc;This character practices the Shenist religion in secret.;;;;;;;;;;;;;x
secretly_chinese_pagan_reformed;Secretly Reformed Shenist;;;;;;;;;;;;;x
secretly_chinese_pagan_reformed_desc;This character practices the Shenist religion in secret.;;;;;;;;;;;;;x
secret_religious_society_chinese_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_chinese_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_korean_pagan_community;Secret Muist Community;;;;;;;;;;;;;x
secret_korean_pagan_community_desc;In secret, Muist faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_korean_pagan_reformed_community;Secret Muist Community;;;;;;;;;;;;;x
secret_korean_pagan_reformed_community_desc;In secret, Muist faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_korean_pagan_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_korean_pagan_reformed_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_korean_pagan;Secretly Muist;;;;;;;;;;;;;x
secretly_korean_pagan_desc;This character practices the Muist religion in secret.;;;;;;;;;;;;;x
secretly_korean_pagan_reformed;Secretly Reformed Muist;;;;;;;;;;;;;x
secretly_korean_pagan_reformed_desc;This character practices the Muist religion in secret.;;;;;;;;;;;;;x
secret_religious_society_korean_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_korean_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_shinto_community;Secret Shinto Community;;;;;;;;;;;;;x
secret_shinto_community_desc;In secret, Shinto faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_shinto_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_shinto;Secretly Reformed Shinto;;;;;;;;;;;;;x
secretly_shinto_desc;This character practices the Shinto religion in secret.;;;;;;;;;;;;;x
secret_religious_society_shinto_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_ainu_pagan_community;Secret Ainu Community;;;;;;;;;;;;;x
secret_ainu_pagan_community_desc;In secret, Ainu faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_ainu_pagan_reformed_community;Secret Ainu Community;;;;;;;;;;;;;x
secret_ainu_pagan_reformed_community_desc;In secret, Ainu faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_ainu_pagan_reformed_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_ainu_pagan;Secretly Ainu Pagan;;;;;;;;;;;;;x
secretly_ainu_pagan_desc;This character practices Ainu Paganism in secret.;;;;;;;;;;;;;x
secretly_ainu_pagan_reformed;Secretly Reformed Ainu Pagan;;;;;;;;;;;;;x
secretly_ainu_pagan_reformed_desc;This character practices Ainu Paganism in secret.;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_ainu_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_ryukyuan_pagan_community;Secret Ryukyuan Community;;;;;;;;;;;;;x
secret_ryukyuan_pagan_community_desc;In secret, Ryukyuan faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_ryukyuan_pagan_reformed_community;Secret Ryukyuan Community;;;;;;;;;;;;;x
secret_ryukyuan_pagan_reformed_community_desc;In secret, Ryukyuan faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_reformed_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_ryukyuan_pagan;Secretly Ryukyuan Pagan;;;;;;;;;;;;;x
secretly_ryukyuan_pagan_desc;This character practices Ryukyuan Paganism in secret.;;;;;;;;;;;;;x
secretly_ryukyuan_pagan_reformed;Secretly Reformed Ryukyuan Pagan;;;;;;;;;;;;;x
secretly_ryukyuan_pagan_reformed_desc;This character practices Ryukyuan Paganism in secret.;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_dayak_pagan_community;Secret Kaharingan Community;;;;;;;;;;;;;x
secret_dayak_pagan_community_desc;In secret, Kaharingan faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_dayak_pagan_reformed_community;Secret Kaharingan Community;;;;;;;;;;;;;x
secret_dayak_pagan_reformed_community_desc;In secret, Kaharingan faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_dayak_pagan_reformed_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_dayak_pagan;Secretly Kaharingan Pagan;;;;;;;;;;;;;x
secretly_dayak_pagan_desc;This character practices Kaharingan Paganism in secret.;;;;;;;;;;;;;x
secretly_dayak_pagan_reformed;Secretly Reformed Kaharingan Pagan;;;;;;;;;;;;;x
secretly_dayak_pagan_reformed_desc;This character practices Kaharingan Paganism in secret.;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_dayak_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_melanesian_pagan_community;Secret Melanesian Community;;;;;;;;;;;;;x
secret_melanesian_pagan_community_desc;In secret, Melanesian faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_melanesian_pagan_reformed_community;Secret Melanesian Community;;;;;;;;;;;;;x
secret_melanesian_pagan_reformed_community_desc;In secret, Melanesian faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_melanesian_pagan_reformed_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_melanesian_pagan;Secretly Melanesian Pagan;;;;;;;;;;;;;x
secretly_melanesian_pagan_desc;This character practices Melanesian Paganism in secret.;;;;;;;;;;;;;x
secretly_melanesian_pagan_reformed;Secretly Reformed Melanesian Pagan;;;;;;;;;;;;;x
secretly_melanesian_pagan_reformed_desc;This character practices Melanesian Paganism in secret.;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_melanesian_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_sanamahi_pagan_community;Secret Sanamahist Community;;;;;;;;;;;;;x
secret_sanamahi_pagan_community_desc;In secret, Sanamahist faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_sanamahi_pagan_reformed_community;Secret Sanamahist Community;;;;;;;;;;;;;x
secret_sanamahi_pagan_reformed_community_desc;In secret, Sanamahist faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_sanamahi_pagan_reformed_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_sanamahi_pagan;Secretly Sanamahist;;;;;;;;;;;;;x
secretly_sanamahi_pagan_desc;This character practices the Sanamahist religion in secret.;;;;;;;;;;;;;x
secretly_sanamahi_pagan_reformed;Secretly Reformed Sanamahist;;;;;;;;;;;;;x
secretly_sanamahi_pagan_reformed_desc;This character practices the Sanamahist religion in secret.;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_sanamahi_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_viet_pagan_community;Secret Thanist Community;;;;;;;;;;;;;x
secret_viet_pagan_community_desc;In secret, Thanist faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_viet_pagan_reformed_community;Secret Reformed Thanist Community;;;;;;;;;;;;;x
secret_viet_pagan_reformed_community_desc;In secret, Reformed Thanist faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_viet_pagan_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_viet_pagan;Secretly Thanist Pagan;;;;;;;;;;;;;x
secretly_viet_pagan_desc;This character practices Thanist Paganism in secret.;;;;;;;;;;;;;x
secretly_viet_pagan_reformed;Secretly Reformed Thanist Pagan;;;;;;;;;;;;;x
secretly_viet_pagan_reformed_desc;This character practices Thanist Paganism in secret.;;;;;;;;;;;;;x
secret_religious_society_viet_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
# Placeholders below
secret_religious_society_chinese_pagan;the Hidden Old Shenists;;;;;;;;;;;;;x
secret_religious_society_chinese_pagan_desc;The secret followers of the Shenist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_chinese_pagan_reformed;the Hidden Shenists;;;;;;;;;;;;;x
secret_religious_society_chinese_pagan_reformed_desc;The secret followers of the Shenist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_korean_pagan;the Hidden Old Muists;;;;;;;;;;;;;x
secret_religious_society_korean_pagan_desc;The secret followers of the Muist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_korean_pagan_reformed;the Hidden Muists;;;;;;;;;;;;;x
secret_religious_society_korean_pagan_reformed_desc;The secret followers of the Muist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_shinto;the Hidden Shinto;;;;;;;;;;;;;x
secret_religious_society_shinto_desc;The secret followers of the Shinto faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan;the Hidden Old Ainus;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan_desc;The secret followers of the Ainu faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan_reformed;the Hidden Ainus;;;;;;;;;;;;;x
secret_religious_society_ainu_pagan_reformed_desc;The secret followers of the Ainu faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan;the Hidden Old Ryukyuans;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_desc;The secret followers of the Ryukyuan faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_reformed;the Hidden Ryukyuans;;;;;;;;;;;;;x
secret_religious_society_ryukyuan_pagan_reformed_desc;The secret followers of the Ryukyuan faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan;the Hidden Old Kaharingans;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan_desc;The secret followers of the Kaharingan faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan_reformed;the Hidden Kaharingans;;;;;;;;;;;;;x
secret_religious_society_dayak_pagan_reformed_desc;The secret followers of the Kaharingan faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan;the Hidden Old Melanesians;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan_desc;The secret followers of the Melanesian faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan_reformed;the Hidden Melanesians;;;;;;;;;;;;;x
secret_religious_society_melanesian_pagan_reformed_desc;The secret followers of the Melanesian faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan;the Hidden Old Sanamahists;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan_desc;The secret followers of the Sanamahist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan_reformed;the Hidden Sanamahists;;;;;;;;;;;;;x
secret_religious_society_sanamahi_pagan_reformed_desc;The secret followers of the Sanamahist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_viet_pagan;the Hidden Old Thanists;;;;;;;;;;;;;x
secret_religious_society_viet_pagan_desc;The secret followers of the Thanist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_viet_pagan_reformed;the Hidden Thanists;;;;;;;;;;;;;x
secret_religious_society_viet_pagan_reformed_desc;The secret followers of the Thanist faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
# Missing vanilla society
secret_qarmatian_community;Secret Qarmatian Community;;;;;;;;;;;;;x
secret_qarmatian_community_desc;In secret, Qarmatian faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_religious_society_qarmatian_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x
secretly_qarmatian;Secretly Qarmatian;;;;;;;;;;;;;x
secretly_qarmatian_desc;This character practices the Qarmatian faith in secret.;;;;;;;;;;;;;x
secret_religious_society_qarmatian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_qarmatian;The Qarmatian Faithful;;;;;;;;;;;;;x
secret_religious_society_qarmatian_desc;The secret followers of the Qarmatian faith have little need for foreign faiths. One day, they will be strong enough to step out of the shadows once more.;;;;;;;;;;;;;x
secret_religious_society_qarmatian_rank_1_female;Faithful;Fidèle;Gläubige;;Fiel;;;;;;;;;x
secret_religious_society_qarmatian_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_qarmatian_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_qarmatian_rank_4_female;Herald;Messagère;Heroldin;;Mensajera;;;;;;;;;x
secret_religious_society_qarmatian_rank_1_male;Faithful;Fidèle;Gläubiger;;Fiel;;;;;;;;;x
secret_religious_society_qarmatian_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_qarmatian_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_qarmatian_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;;;x
secretly_convert_to_qarmatian_holy_site;Secretly convert to Qarmatian;;;;;;;;;;;;;x
secretly_convert_to_qarmatian_holy_site_desc;The Qarmatian pilgrims in [Root.GetName] have a very fascinating faith. Maybe I should convert?;;;;;;;;;;;;;x
